game_id,name,date,player_count,gain,peak_player
620,Portal 2,November 2020,"2,734.4",+862.3,"6,382"
620,Portal 2,September 2020,"2,043.9",-422.0,"3,422"
620,Portal 2,July 2020,"3,782.3","+1,105.0","6,746"
620,Portal 2,May 2020,"2,960.4",-844.3,"5,636"
620,Portal 2,March 2020,"2,812.5",+587.9,"6,390"
620,Portal 2,January 2020,"3,119.3",-893.0,"8,386"
620,Portal 2,November 2019,"1,867.3",+478.9,"8,251"
620,Portal 2,September 2019,"1,520.5",-390.2,"2,792"
620,Portal 2,July 2019,"3,772.2","+1,275.5","8,439"
620,Portal 2,May 2019,"1,573.6",-6.7,"2,896"
620,Portal 2,March 2019,"1,672.5",-488.1,"3,023"
620,Portal 2,January 2019,"2,466.6",-41.3,"5,808"
620,Portal 2,November 2018,"1,773.0",+374.8,"5,466"
620,Portal 2,September 2018,"1,489.4",-401.6,"2,786"
620,Portal 2,July 2018,"3,240.3",+559.0,"7,657"
620,Portal 2,May 2018,"1,435.0",-160.8,"2,533"
620,Portal 2,March 2018,"1,965.8",-795.1,"4,030"
620,Portal 2,January 2018,"3,733.3",-217.3,"10,383"
620,Portal 2,November 2017,"2,198.1",+801.9,"9,453"
620,Portal 2,September 2017,"1,577.2",-526.8,"3,088"
620,Portal 2,July 2017,"4,728.9","+1,190.3","14,151"
620,Portal 2,May 2017,"1,366.4",-182.0,"2,488"
620,Portal 2,March 2017,"1,691.8",-229.5,"3,471"
620,Portal 2,January 2017,"2,900.3",+388.6,"8,752"
620,Portal 2,November 2016,"1,781.5",-23.6,"6,283"
620,Portal 2,September 2016,"1,322.3",-258.4,"3,114"
620,Portal 2,July 2016,"2,620.9",+636.1,"7,117"
620,Portal 2,May 2016,"1,512.7",-50.5,"3,061"
620,Portal 2,March 2016,"1,810.3",-857.2,"3,669"
620,Portal 2,January 2016,"3,253.0",-246.7,"8,814"
620,Portal 2,November 2015,"2,349.2","+1,067.8","8,799"
620,Portal 2,September 2015,"1,321.7",-281.4,"2,600"
620,Portal 2,July 2015,"1,959.9","-1,062.1","3,293"
620,Portal 2,May 2015,"1,395.7",-48.0,"2,598"
620,Portal 2,March 2015,"1,698.4",-835.5,"3,546"
620,Portal 2,January 2015,"2,598.6",-178.0,"7,876"
620,Portal 2,November 2014,"1,426.8",-356.8,"3,304"
620,Portal 2,September 2014,"1,734.0",-668.0,"5,116"
620,Portal 2,July 2014,"2,452.1",+450.9,"7,799"
620,Portal 2,May 2014,"1,771.9",-435.0,"3,988"
620,Portal 2,March 2014,"1,141.6",-245.2,"2,250"
620,Portal 2,January 2014,"2,159.8",-639.0,"6,200"
620,Portal 2,November 2013,"1,876.0",+636.1,"7,109"
620,Portal 2,September 2013,"1,369.3",-550.2,"2,735"
620,Portal 2,July 2013,"3,119.1","+1,300.8","9,990"
620,Portal 2,May 2013,"2,143.5",-598.1,"4,178"
620,Portal 2,March 2013,"1,509.1",-252.2,"3,005"
620,Portal 2,January 2013,"2,740.1",-263.4,"6,366"
620,Portal 2,November 2012,"1,795.3",+574.8,"8,555"
620,Portal 2,September 2012,"1,853.0",-627.6,"4,131"
620,Portal 2,July 2012,"4,167.7",,"8,857"
2379780,Balatro,Last 30 Days,"19,719.4","-2,541.7","28,598"
2379780,Balatro,January 2025,"29,741.5","+8,390.1","43,825"
2379780,Balatro,November 2024,"8,480.7","+2,748.2","20,026"
2379780,Balatro,September 2024,"6,036.4",-414.4,"8,727"
2379780,Balatro,July 2024,"7,941.1",-380.4,"12,306"
2379780,Balatro,May 2024,"12,597.0","-6,342.8","20,970"
2379780,Balatro,March 2024,"26,391.7",-498.4,"37,737"
1145360,Hades,Last 30 Days,"3,791.1",-127.4,"7,246"
1145360,Hades,January 2025,"4,037.7",-709.8,"7,065"
1145360,Hades,November 2024,"3,883.7","+1,237.9","7,695"
1145360,Hades,September 2024,"2,870.3",-699.3,"4,598"
1145360,Hades,July 2024,"6,052.6","-1,431.3","10,865"
1145360,Hades,May 2024,"19,345.5","+14,978.5","54,015"
1145360,Hades,March 2024,"4,208.6",-321.6,"7,875"
1145360,Hades,January 2024,"5,217.9",-458.4,"8,963"
1145360,Hades,November 2023,"4,418.5","+1,082.8","8,612"
1145360,Hades,September 2023,"3,636.1",+238.2,"8,221"
1145360,Hades,July 2023,"4,849.2","+1,927.5","7,996"
1145360,Hades,May 2023,"3,953.9","-1,361.4","7,570"
1145360,Hades,March 2023,"5,049.3",+38.7,"10,812"
1145360,Hades,January 2023,"9,658.2","-1,359.4","16,843"
1145360,Hades,November 2022,"4,786.0",+220.7,"9,350"
1145360,Hades,September 2022,"5,216.8",-362.5,"12,105"
1145360,Hades,July 2022,"6,191.9","+2,250.2","14,044"
1145360,Hades,May 2022,"3,751.6",-856.4,"6,097"
1145360,Hades,March 2022,"4,961.0","-1,395.7","10,310"
1145360,Hades,January 2022,"7,379.9","+1,008.9","12,295"
1145360,Hades,November 2021,"5,745.2",+823.7,"12,607"
1145360,Hades,September 2021,"5,372.8",-787.9,"8,308"
1145360,Hades,July 2021,"8,316.7","+3,020.7","15,468"
1145360,Hades,May 2021,"4,864.9","-1,501.7","7,582"
1145360,Hades,March 2021,"9,738.1","-1,110.9","18,007"
1145360,Hades,January 2021,"18,775.5","+1,173.0","35,048"
1145360,Hades,November 2020,"18,029.9","-1,557.2","30,509"
1145360,Hades,September 2020,"11,325.5","+10,058.0","37,586"
1145360,Hades,July 2020,"2,471.4",+716.5,"4,995"
1145360,Hades,May 2020,"1,956.8",+959.1,"6,070"
1145360,Hades,March 2020,"2,077.3",-434.1,"5,941"
1145360,Hades,January 2020,"4,234.5",-154.4,"8,086"
2527500,MiSide,Last 30 Days,"1,405.6","-1,436.8","3,223"
2527500,MiSide,January 2025,"6,500.0","-2,966.6","17,260"
294100,RimWorld,Last 30 Days,"23,060.5",-621.1,"36,105"
294100,RimWorld,January 2025,"23,633.2","+2,350.5","34,240"
294100,RimWorld,November 2024,"20,421.2",-348.3,"28,831"
294100,RimWorld,September 2024,"20,053.8","-1,910.3","29,619"
294100,RimWorld,July 2024,"21,545.3",+342.6,"31,362"
294100,RimWorld,May 2024,"27,322.4","-5,662.9","46,527"
294100,RimWorld,March 2024,"20,299.9","+2,191.3","31,539"
294100,RimWorld,January 2024,"19,156.9",-192.4,"27,401"
294100,RimWorld,November 2023,"19,232.6",+435.6,"28,208"
294100,RimWorld,September 2023,"16,224.4","-2,626.4","24,980"
294100,RimWorld,July 2023,"20,756.5","+3,338.9","28,545"
294100,RimWorld,May 2023,"19,138.2",+335.7,"28,614"
294100,RimWorld,March 2023,"17,840.7","-2,205.2","25,891"
294100,RimWorld,January 2023,"23,151.3",+521.5,"31,951"
294100,RimWorld,November 2022,"31,705.0","+6,373.8","54,009"
294100,RimWorld,September 2022,"17,604.5","-2,616.5","26,309"
294100,RimWorld,July 2022,"19,501.8","+1,609.2","28,853"
294100,RimWorld,May 2022,"18,307.4",+461.0,"25,979"
294100,RimWorld,March 2022,"17,259.1",-721.1,"24,915"
294100,RimWorld,January 2022,"18,436.2","+2,276.6","25,439"
294100,RimWorld,November 2021,"15,875.3",-890.1,"22,404"
294100,RimWorld,September 2021,"20,348.7","-9,109.2","31,984"
294100,RimWorld,July 2021,"25,239.4","+9,208.1","50,850"
294100,RimWorld,May 2021,"14,855.8",+368.4,"20,751"
294100,RimWorld,March 2021,"14,895.8","-3,527.5","21,941"
294100,RimWorld,January 2021,"18,661.3","+4,384.2","26,982"
294100,RimWorld,November 2020,"14,769.2",+918.2,"20,737"
294100,RimWorld,September 2020,"15,326.4","-1,202.8","22,093"
294100,RimWorld,July 2020,"15,243.4",+946.0,"20,531"
294100,RimWorld,May 2020,"14,814.2","-2,757.6","21,491"
294100,RimWorld,March 2020,"26,111.8","+10,674.8","41,637"
294100,RimWorld,January 2020,"12,110.7","+2,141.3","18,083"
294100,RimWorld,November 2019,"10,029.6",-15.5,"15,292"
294100,RimWorld,September 2019,"10,463.4",-953.1,"16,282"
294100,RimWorld,July 2019,"10,041.9",-333.2,"15,208"
294100,RimWorld,May 2019,"10,834.3",+201.0,"16,594"
294100,RimWorld,March 2019,"10,593.2","-1,078.8","15,920"
294100,RimWorld,January 2019,"11,907.6","+1,810.2","18,208"
294100,RimWorld,November 2018,"13,297.6",+290.0,"23,774"
294100,RimWorld,September 2018,"9,627.7","+2,178.6","15,159"
294100,RimWorld,July 2018,"7,802.9","+1,284.6","12,450"
294100,RimWorld,May 2018,"6,298.0",-210.9,"9,555"
294100,RimWorld,March 2018,"6,224.0",-155.6,"9,644"
294100,RimWorld,January 2018,"7,674.4",-726.1,"12,072"
294100,RimWorld,November 2017,"7,031.7","+1,278.7","14,223"
294100,RimWorld,September 2017,"5,737.7",-387.2,"9,066"
294100,RimWorld,July 2017,"6,718.7",-614.3,"10,193"
294100,RimWorld,May 2017,"5,702.4",+359.2,"11,795"
294100,RimWorld,March 2017,"5,593.8",-791.5,"9,027"
294100,RimWorld,January 2017,"8,306.0","+3,165.0","13,447"
294100,RimWorld,November 2016,"3,949.1",-573.1,"6,218"
294100,RimWorld,September 2016,"6,123.2","-1,684.7","10,259"
294100,RimWorld,July 2016,"4,700.6","+4,698.7","14,984"
294100,RimWorld,May 2016,1.3,,3
524220,NieRAutomata,Last 30 Days,"1,034.3",+66.4,"2,770"
524220,NieRAutomata,January 2025,"1,073.4",-128.3,"1,955"
524220,NieRAutomata,November 2024,731.0,-155.8,"2,062"
524220,NieRAutomata,September 2024,"1,055.9",+160.7,"2,659"
524220,NieRAutomata,July 2024,"1,347.8",+571.4,"2,925"
524220,NieRAutomata,May 2024,"1,296.8",+190.0,"3,259"
524220,NieRAutomata,March 2024,"1,266.5",+480.4,"3,346"
524220,NieRAutomata,January 2024,"1,279.4",-8.4,"2,636"
524220,NieRAutomata,November 2023,502.5,-37.9,898
524220,NieRAutomata,September 2023,740.2,-84.9,"1,415"
524220,NieRAutomata,July 2023,"1,200.8",+497.6,"2,141"
524220,NieRAutomata,May 2023,"1,112.1",-351.7,"2,697"
524220,NieRAutomata,March 2023,"1,735.4",+936.0,"5,924"
524220,NieRAutomata,January 2023,"1,089.8",+448.6,"1,881"
524220,NieRAutomata,November 2022,556.5,-80.3,974
524220,NieRAutomata,September 2022,596.0,-115.8,"1,146"
524220,NieRAutomata,July 2022,780.2,+67.7,"1,290"
524220,NieRAutomata,May 2022,770.8,-265.1,"1,434"
524220,NieRAutomata,March 2022,"1,290.4",+401.9,"3,580"
524220,NieRAutomata,January 2022,"1,472.9",+217.1,"3,346"
524220,NieRAutomata,November 2021,822.5,"-1,139.7","1,561"
524220,NieRAutomata,September 2021,749.8,-133.1,"2,572"
524220,NieRAutomata,July 2021,912.2,-44.4,"1,776"
524220,NieRAutomata,May 2021,"2,484.4","+1,308.8","6,214"
524220,NieRAutomata,March 2021,"1,087.7",-240.7,"1,992"
524220,NieRAutomata,January 2021,"2,147.6",+830.3,"4,530"
524220,NieRAutomata,November 2020,"1,034.7","-1,385.2","1,893"
524220,NieRAutomata,September 2020,"1,546.5",+649.3,"7,036"
524220,NieRAutomata,July 2020,929.7,-4.3,"1,439"
524220,NieRAutomata,May 2020,"1,188.1",-436.0,"2,192"
524220,NieRAutomata,March 2020,"2,906.1","+1,779.5","9,447"
524220,NieRAutomata,January 2020,854.6,-191.2,"1,423"
524220,NieRAutomata,November 2019,689.8,-13.2,"1,248"
524220,NieRAutomata,September 2019,825.1,-373.0,"1,463"
524220,NieRAutomata,July 2019,"1,038.4",+241.9,"3,404"
524220,NieRAutomata,May 2019,"1,117.7",+410.2,"2,903"
524220,NieRAutomata,March 2019,989.8,+277.5,"2,236"
524220,NieRAutomata,January 2019,830.3,-247.6,"1,423"
524220,NieRAutomata,November 2018,"1,024.7",-225.7,"3,164"
524220,NieRAutomata,September 2018,"1,175.0",+505.9,"3,922"
524220,NieRAutomata,July 2018,898.3,-129.3,"1,434"
524220,NieRAutomata,May 2018,"1,916.8",+197.3,"5,070"
524220,NieRAutomata,March 2018,"3,519.9","+2,702.3","8,280"
524220,NieRAutomata,January 2018,"1,162.7",-192.7,"2,117"
524220,NieRAutomata,November 2017,"1,107.4",+167.1,"3,610"
524220,NieRAutomata,September 2017,"1,858.5",+743.7,"4,378"
524220,NieRAutomata,July 2017,"2,337.5",+313.7,"5,671"
524220,NieRAutomata,May 2017,"3,405.7",-970.2,"8,927"
524220,NieRAutomata,March 2017,"11,878.0",,"23,813"
2183900,"Warhammer 40,000: Space Marine 2",Last 30 Days,"6,717.9","-1,737.4","13,591"
2183900,"Warhammer 40,000: Space Marine 2",January 2025,"8,462.6","-1,488.0","19,670"
2183900,"Warhammer 40,000: Space Marine 2",November 2024,"10,724.0","-14,723.4","24,297"
2183900,"Warhammer 40,000: Space Marine 2",September 2024,"77,349.7",,"186,199"
2246340,Monster_Hunter_Wilds,Last 30 Days,"330,010.0",,"1,179,869"
1295660,Sid Meier's Civilization VII,Last 30 Days,"19,265.8","-21,725.1","39,765"
1172470,Apex Legends,Last 30 Days,"89,441.7","-5,657.8","185,193"
1172470,Apex Legends,January 2025,"69,580.2","-4,616.2","153,693"
1172470,Apex Legends,November 2024,"91,362.1","+6,259.5","225,795"
1172470,Apex Legends,September 2024,"107,227.3","-12,781.3","249,334"
1172470,Apex Legends,July 2024,"116,747.2","-22,989.2","265,369"
1172470,Apex Legends,May 2024,"167,424.5",+656.6,"425,742"
1172470,Apex Legends,March 2024,"189,218.5","+3,556.9","463,933"
1172470,Apex Legends,January 2024,"146,164.2","+1,716.4","344,621"
1172470,Apex Legends,November 2023,"167,295.6","-14,124.8","438,349"
1172470,Apex Legends,September 2023,"186,494.4","-2,397.4","452,991"
1172470,Apex Legends,July 2023,"166,199.1","-22,901.9","349,762"
1172470,Apex Legends,May 2023,"227,947.4","+5,198.0","584,294"
1172470,Apex Legends,March 2023,"255,792.2","-1,624.5","603,290"
1172470,Apex Legends,January 2023,"197,969.0","+27,086.3","413,670"
1172470,Apex Legends,November 2022,"172,345.5",+168.8,"403,157"
1172470,Apex Legends,September 2022,"221,826.6","-8,606.2","497,242"
1172470,Apex Legends,July 2022,"183,161.3","+5,424.9","347,314"
1172470,Apex Legends,May 2022,"195,551.6","+2,953.1","411,183"
1172470,Apex Legends,March 2022,"183,596.7","-20,057.1","353,623"
1172470,Apex Legends,January 2022,"145,582.9","+23,474.7","264,287"
1172470,Apex Legends,November 2021,"136,245.9","+7,716.5","318,330"
1172470,Apex Legends,September 2021,"139,648.0","-29,880.2","273,617"
1172470,Apex Legends,July 2021,"131,151.1","-5,288.8","262,129"
1172470,Apex Legends,May 2021,"164,238.0","+39,332.9","330,879"
1172470,Apex Legends,March 2021,"126,121.1","+5,138.4","228,439"
1172470,Apex Legends,January 2021,"71,766.7","+7,297.0","129,928"
1172470,Apex Legends,November 2020,"74,957.3",,"117,193"
1240440,Halo_Infinite,Last 30 Days,"2,160.1",-281.6,"4,826"
1240440,Halo_Infinite,January 2025,"2,615.4",+445.9,"6,807"
1240440,Halo_Infinite,November 2024,"2,482.7",+217.6,"6,002"
1240440,Halo_Infinite,September 2024,"2,198.9",-123.1,"4,461"
1240440,Halo_Infinite,July 2024,"2,209.4",-50.3,"4,959"
1240440,Halo_Infinite,May 2024,"2,884.1",-438.9,"6,229"
1240440,Halo_Infinite,March 2024,"4,191.9","-1,089.5","8,727"
1240440,Halo_Infinite,January 2024,"4,201.0",-449.1,"13,945"
1240440,Halo_Infinite,November 2023,"5,485.6",-44.2,"12,683"
1240440,Halo_Infinite,September 2023,"3,057.1",-448.5,"6,725"
1240440,Halo_Infinite,July 2023,"3,407.9",+391.3,"6,817"
1240440,Halo_Infinite,May 2023,"2,716.6",-512.5,"5,504"
1240440,Halo_Infinite,March 2023,"4,210.6",+965.7,"12,705"
1240440,Halo_Infinite,January 2023,"3,842.2",-126.8,"7,563"
1240440,Halo_Infinite,November 2022,"4,065.0","+1,343.3","12,906"
1240440,Halo_Infinite,September 2022,"3,471.6",-113.7,"7,941"
1240440,Halo_Infinite,July 2022,"3,840.6",-462.7,"7,680"
1240440,Halo_Infinite,May 2022,"6,418.6","+1,149.5","21,369"
1240440,Halo_Infinite,March 2022,"6,335.8","-5,354.2","15,961"
1240440,Halo_Infinite,January 2022,"23,403.5","-28,485.8","62,371"
1240440,Halo_Infinite,November 2021,"102,732.3",,"256,619"
1124300,HUMANKIND,Last 30 Days,766.2,-355.4,"1,594"
1124300,HUMANKIND,January 2025,887.2,+169.1,"2,755"
1124300,HUMANKIND,November 2024,661.0,+11.3,"1,312"
1124300,HUMANKIND,September 2024,868.8,-16.4,"1,787"
1124300,HUMANKIND,July 2024,"1,184.3",+412.8,"2,626"
1124300,HUMANKIND,May 2024,756.0,-99.0,"1,401"
1124300,HUMANKIND,March 2024,763.6,-44.7,"1,541"
1124300,HUMANKIND,January 2024,960.7,+186.2,"1,939"
1124300,HUMANKIND,November 2023,749.3,-176.3,"1,613"
1124300,HUMANKIND,September 2023,"1,214.6",+401.7,"3,206"
1124300,HUMANKIND,July 2023,"1,188.3",+462.4,"2,389"
1124300,HUMANKIND,May 2023,"1,423.5",+296.3,"4,195"
1124300,HUMANKIND,March 2023,770.9,-28.0,"1,511"
1124300,HUMANKIND,January 2023,952.3,+109.1,"2,141"
1124300,HUMANKIND,November 2022,"1,044.1",-198.8,"2,295"
1124300,HUMANKIND,September 2022,938.3,-273.1,"1,791"
1124300,HUMANKIND,July 2022,"1,180.3",-40.7,"2,192"
1124300,HUMANKIND,May 2022,"1,122.7",-32.4,"2,172"
1124300,HUMANKIND,March 2022,"1,132.0",-261.2,"2,165"
1124300,HUMANKIND,January 2022,"1,878.9",+150.5,"4,112"
1124300,HUMANKIND,November 2021,"2,052.6",-418.2,"4,076"
1124300,HUMANKIND,September 2021,"7,297.9","-17,670.4","18,814"
2878980,NBA 2K25,Last 30 Days,"22,304.9","-2,132.5","40,939"
2878980,NBA 2K25,January 2025,"19,177.7",-327.7,"34,568"
2878980,NBA 2K25,November 2024,"17,842.4","+1,526.0","32,508"
2878980,NBA 2K25,September 2024,"21,290.1",,"40,434"
216150,MapleStory,Last 30 Days,"6,225.9",+3.0,"9,913"
216150,MapleStory,January 2025,"6,813.9",-214.2,"9,694"
216150,MapleStory,November 2024,"6,419.9",+819.5,"11,023"
216150,MapleStory,September 2024,"5,907.7",-988.4,"8,939"
216150,MapleStory,July 2024,"7,179.9",+23.9,"10,967"
216150,MapleStory,May 2024,"5,574.6",+861.2,"8,566"
216150,MapleStory,March 2024,"4,252.5",-768.5,"6,430"
216150,MapleStory,January 2024,"10,028.2","+2,695.9","13,831"
216150,MapleStory,November 2023,"5,445.9",+702.8,"9,876"
216150,MapleStory,September 2023,"4,928.5",-130.2,"7,561"
216150,MapleStory,July 2023,"5,024.7",+718.0,"7,368"
216150,MapleStory,May 2023,"3,140.9",-50.4,"4,489"
216150,MapleStory,March 2023,"3,237.9",-26.1,"5,684"
216150,MapleStory,January 2023,"3,501.6",-15.1,"5,452"
216150,MapleStory,November 2022,"3,309.2",+611.8,"7,015"
216150,MapleStory,September 2022,"2,719.9",-381.6,"4,047"
216150,MapleStory,July 2022,"3,553.7",+344.1,"6,883"
216150,MapleStory,May 2022,"2,171.1",+579.7,"3,055"
216150,MapleStory,March 2022,"1,513.7",-373.8,"2,505"
216150,MapleStory,January 2022,"2,278.1",+111.1,"3,582"
216150,MapleStory,November 2021,"2,213.5",+199.7,"3,322"
216150,MapleStory,September 2021,"2,253.8",+37.1,"3,265"
216150,MapleStory,July 2021,"2,368.0",-289.4,"3,446"
216150,MapleStory,May 2021,"2,542.7",+262.9,"3,634"
216150,MapleStory,March 2021,"2,227.9",+48.4,"3,873"
216150,MapleStory,January 2021,"2,519.1",+24.8,"3,849"
216150,MapleStory,November 2020,"1,791.8",+107.2,"3,311"
216150,MapleStory,September 2020,"2,176.2",-301.6,"3,103"
216150,MapleStory,July 2020,"3,104.4",+77.4,"4,918"
216150,MapleStory,May 2020,"2,910.6",+720.4,"3,942"
216150,MapleStory,March 2020,"1,140.8",+334.4,"2,545"
216150,MapleStory,January 2020,"1,318.0",-99.3,"1,862"
216150,MapleStory,November 2019,829.9,+204.7,"1,809"
216150,MapleStory,September 2019,811.1,-364.7,"1,171"
216150,MapleStory,July 2019,"1,409.4",+26.3,"2,041"
216150,MapleStory,May 2019,755.3,+276.0,"1,158"
216150,MapleStory,March 2019,471.2,-95.2,896
216150,MapleStory,January 2019,837.6,-93.8,"1,296"
216150,MapleStory,November 2018,641.3,+72.1,"1,205"
216150,MapleStory,September 2018,706.5,-411.3,"1,153"
216150,MapleStory,July 2018,"1,499.0",+547.1,"2,158"
216150,MapleStory,May 2018,913.0,-194.7,"1,600"
216150,MapleStory,March 2018,765.5,+9.0,"1,314"
216150,MapleStory,January 2018,989.5,-476.6,"2,080"
216150,MapleStory,November 2017,761.0,+101.9,"1,565"
216150,MapleStory,September 2017,622.2,-390.3,"1,063"
216150,MapleStory,July 2017,"1,103.4",+275.9,"1,847"
216150,MapleStory,May 2017,702.9,-10.9,"1,309"
216150,MapleStory,March 2017,579.7,-125.5,"1,077"
216150,MapleStory,January 2017,"1,094.7",-431.0,"2,099"
216150,MapleStory,November 2016,595.6,+204.4,"1,655"
216150,MapleStory,September 2016,435.7,-209.1,943
216150,MapleStory,July 2016,823.9,+187.8,"1,745"
216150,MapleStory,May 2016,448.1,-29.8,945
216150,MapleStory,March 2016,473.6,-54.1,963
216150,MapleStory,January 2016,812.3,-587.3,"1,756"
216150,MapleStory,November 2015,473.0,+96.2,992
216150,MapleStory,September 2015,405.5,-198.1,916
216150,MapleStory,July 2015,669.0,+161.0,"1,427"
216150,MapleStory,May 2015,532.2,+111.6,"1,090"
216150,MapleStory,March 2015,425.1,+37.5,999
216150,MapleStory,January 2015,351.9,+51.3,715
216150,MapleStory,November 2014,280.5,+12.4,625
216150,MapleStory,September 2014,275.0,-149.1,595
216150,MapleStory,July 2014,628.8,+229.8,"1,272"
216150,MapleStory,May 2014,295.7,+36.4,600
216150,MapleStory,March 2014,266.6,+41.8,656
216150,MapleStory,January 2014,344.8,-202.4,801
216150,MapleStory,November 2013,335.8,+117.7,750
216150,MapleStory,September 2013,283.9,-109.4,740
